"","location_id","site_id","bio_sample","turbidity","chloride_mg","tp_ug","tn_mg","alkalinity","sulfate_mg","silt_rating","finesed_perc"
"1948",502525,"LCT300200002","2012.105",2.3,127,28.8,0.76,174,18,2,14
"1949",502525,"LCT300200002","2018.073",4.34,286,23.6,0.4,207,23.98,5,6
"1950",502527,"LCT300200004","2003.125",11.9,166,30,0.87,198,23.2,2,5
"1951",502527,"LCT300200004","2009.101",2.75,116,25.5,0.63,193,25.1,4,35
"1952",505446,"LCT300200005","2009.100",2.75,116,25.5,0.63,193,25.1,4,10
"1953",502530,"LCT330100005","2004.155",5.69,240,55,1.11,234,22,5,72
"1954",502531,"LCT330100006","2006.114",4.56,148,59.3,1.01,164,17.5,5,40
"1955",502531,"LCT330100006","2009.120",7.59,105,52.8,0.49,125,10.4,5,10
"1956",502531,"LCT330100006","2012.103",39,84.6,158,0.86,77,9.56,5,47
"1957",502545,"LCT910300018","2003.116",4.7,22.2,28,0.46,62,NA,1,17
"1958",502545,"LCT910300018","2009.099",14.8,4.34,47.4,0.8,56.6,16.6,3,40
"1959",505458,"VTT130100002","2012.076",2.3,10.9,31,0.83,27,9.98,2,3
"1960",507961,"VTT130200152","2013.144",0.79,2.65,7.8,0.05,15,5.14,3,5
"1961",507961,"VTT130200152","2017.102",1.2,3.14,9.62,0.19,21,5.34,3,0
"1962",502557,"VTT130500003","2003.077",1.36,32.3,20,0.27,91.2,9.58,3,7
"1963",502557,"VTT130500003","2004.055",1.37,12.4,18,0.26,83.4,9,3,13
"1964",502557,"VTT130500003","2012.077",1.2,22.8,9.3,0.05,92.5,9.68,4,38
"1965",502557,"VTT130500003","2017.107",1.3,20.8,15.3,0.17,92,5.78,4,9
"1966",502561,"VTT130500013","2012.079",0.68,18.1,5.86,0.23,67,7.63,3,4
"1967",502561,"VTT130500013","2017.105",0,14.6,11.2,0.24,75,6.77,4,0
"1968",502562,"VTT130500015","2003.079",1.04,21.9,9,0.23,80.2,9.26,NA,8
"1969",502562,"VTT130500015","2004.057",0.57,11.7,11,0.23,78.1,8.66,2,13
"1970",502563,"VTT130500018","2004.058",0.41,9.9,8,0.21,81.9,8.67,1,8
"1971",502564,"VTT130501001","2004.051",0.61,11.8,15,0.28,103,9.62,3,17
"1972",502565,"VTT130501005","2003.078",0.72,10.3,11,0.22,114,9.86,1,19
"1973",502565,"VTT130501005","2004.052",0.5,6.3,10,0.29,103,9.63,1,12
"1974",502565,"VTT130501005","2012.078",0.29,8.4,9.4,0.14,108,10.8,4,5
"1975",502565,"VTT130501005","2017.103",0.101,7.16,15.8,0.17,124,3.42,5,0
"1976",502566,"VTT130501013","2004.053",0.94,2.7,13,0.26,105,10.1,2,21
"1977",502567,"VTT130600008","2012.072",0.2,4.74,8.32,0.14,57.5,7.15,2,1
"1978",502568,"VTT131000001","2003.094",5,24.2,42,0.51,9,7.8,1,0
"1979",502569,"VTT131000004","2003.101",0.95,30.5,23,0.41,11,8.34,2,7
"1980",502570,"VTT131000010","2003.100",1.9,10,52,0.52,8.5,6.97,4,25
"1981",502570,"VTT131000010","2004.054",0.63,5.8,35,0.38,7.4,6.4,2,24
"1982",502572,"VTT131004001","2003.098",0.8,2.9,9,0.23,9.5,10.7,0,5
"1983",502573,"VTT131100007","2003.093",2.2,1.01,22,0.2,5.1,4.28,0,0
"1984",502573,"VTT131100007","2004.049",0.52,1,10,0.13,4.2,4.86,0,0
"1985",505459,"VTT131400004","2012.067",0.99,10.6,11.6,0.1,33,NA,4,5
"1986",515814,"VTT131600006","2017.140",2.5,34.6,17.5,0.05,46,2.99,4,8
"1987",502574,"VTT131800002","2008.080",4.95,14,21.4,0.05,46.4,5.55,3,22
"1988",502576,"VTT131802001","2008.082",14.7,20.3,33.3,0.14,46.2,6.81,4,23
"1989",502576,"VTT131802001","2017.086",NA,NA,NA,NA,NA,NA,3,23
"1990",502577,"VTT132000040","2003.091",NA,0.33,12,0.19,76.7,NA,1,21
"1991",515777,"VTT132200005","2017.093",1,22,9.57,0.28,130,8.43,3,14
"1992",510272,"VTT132500002","2015.033",1.22,62.55,13.8,0.92,133,26.05,3,14
"1993",502578,"VTT132500004","2008.056",3.85,50,13.1,1.59,116,28.9,NA,26
"1994",502578,"VTT132500004","2014.095",2.03,62.5,25.1,1.22,141,30.27,5,41
"1995",502578,"VTT132500004","2015.034",1.64,63.05,18.2,1.01,145,26.94,5,19
"1996",502578,"VTT132500004","2017.143",4.3,64,68,1.01,147,29.85,5,21
"1997",502579,"VTT132500005","2015.035",0.27,64.6,13,0.94,123.5,29.86,3,14
"1998",502581,"VTT132600002","2003.080",0.91,73.1,72,0.84,88.9,12.2,4,29
"1999",502581,"VTT132600002","2004.048",0.71,68.8,51,1.57,94.3,11.4,5,33
"2000",502581,"VTT132600002","2008.057",1.7,43.4,28.8,0.8,82.2,11.5,4,13
"2001",502581,"VTT132600002","2014.094",0.51,42.8,97.5,0.77,89,11.51,NA,NA
"2002",505462,"VTT132601002","2011.075",NA,4.62,8.47,NA,36.6,NA,2,14
"2003",502583,"VTT136000001","2003.092",NA,29.2,NA,NA,47.3,NA,1,9
"2004",522664,"VTT136300017","2019.070",0.2,36.5,5,0.33,76,5.153,2,2
"2005",515741,"VTT160300001","2017.057",0.69,2.63,14.4,0.22,21,4,2,2
"2006",505463,"VTT160700015","2012.121",0.73,35.6,6.02,0.17,81.5,6.51,2,0
"2007",505463,"VTT160700015","2013.025",0.24,39.4,9.37,0.21,105,5.75,2,2
"2008",505464,"VTT161000020","2012.122",0.37,13.6,5.03,0.15,49.5,6.34,1,0
"2009",505464,"VTT161000020","2013.024",0.55,9.89,10.6,0.21,55,3.5,1,2
"2010",515736,"VTT161000044","2017.032",4,1,8.62,0.13,35,3.45,5,6
"2011",502584,"VTT161400001","2007.041",2.42,7.59,19,0.26,86.8,8.04,5,25
"2012",515729,"VTT161400010","2017.027",3.5,1,15.8,0.17,69,3.26,3,3
"2013",515728,"VTT161700010","2017.029",1.5,3.9,10.8,0.18,89,4.03,2,3
"2014",515743,"VTT163001001","2017.044",1.15,1,13,0.24,15,3.87,2,0
"2015",502586,"VTT163200016","2010.063",0.51,1,12.8,0.21,10.9,2.57,1,0
"2016",502586,"VTT163200016","2012.057",0.21,2,9.16,0.05,17,3.48,1,2
"2017",502587,"VTT163300007","2017.051",0.44,1,7.68,0.22,14,2.63,2,0
"2018",515746,"VTT163800046","2017.050",0.2,1,6.6,0.19,10,4.97,0,0
"2019",502590,"VTT164000005","2010.064",0.94,4.3,24.5,0.49,36,4.62,3,0
"2020",515748,"VTT164600001","2017.049",0.2,1,6.6,0.18,21,3.54,1,2
